"","x"
"CL0000057.8818",17
"CL0000057.8819",18
"CL0000057.8820",18
"CL0000057.8821",18
"CL0000057.8822",18
"CL0000057.8823",18
"CL0000192.2039",23
"CL0000192.2040",23
"CL0000192.2041",23
"CL0000192.2042",23
"CL0000192.2043",23
"CL0000192.2044",23
"CL0000192.2045",23
"CL0000192.2046",23
"CL0000192.2047",23
"CL0000192.2048",23
"CL0000192.2049",23
"CL0000192.2050",23
"CL0000192.2051",23
"CL0000192.2052",23
"CL0000192.2053",23
"CL0000192.2054",23
"CL0000192.2055",23
"CL0000192.2056",23
"CL0000192.2057",23
"CL0000192.2058",23
"CL0000192.2059",23
"CL0000192.2060",23
"CL0000192.2061",23
"CL0000192.2062",23
"CL0000192.2063",23
"CL0000192.2064",23
"CL0000192.2065",23
"CL0000192.2066",23
"CL0000192.2067",23
"CL0000192.2068",23
"CL0000192.2069",23
"CL0000192.2070",23
"CL0000192.2071",23
"CL0000192.2072",23
"CL0000192.2073",21
"CL0000192.2074",21
"CL0000192.2075",21
"CL0000192.2076",21
"CL0000192.2077",21
"CL0000192.2078",21
"CL0000192.2079",21
"CL0000192.2080",21
"CL0000192.2081",21
"CL0000192.2082",21
"CL0000192.2083",21
"CL0000192.2084",21
"CL0000192.2085",21
"CL0000192.2086",21
"CL0000192.2087",21
"CL0000192.2088",21
"CL0000192.2089",21
"CL0000192.2090",21
"CL0000192.2091",21
"CL0000192.2092",21
"CL0000192.2093",21
"CL0000192.2094",21
"CL0000192.2095",21
"CL0000192.2096",21
"CL0000192.2097",21
"CL0000192.2098",21
"CL0000192.2099",21
"CL0000192.2100",21
"CL0000192.2101",21
"CL0000192.2102",21
"CL0000192.2103",21
"CL0000192.2104",21
"CL0000192.2105",21
"CL0000192.2106",21
"CL0000192.2107",21
"CL0000192.2108",21
"CL0000192.2109",21
"CL0000192.2110",21
"CL0000192.2111",21
"CL0000192.2112",21
"CL0000192.2113",21
"CL0000192.2114",21
"CL0000192.2115",21
"CL0000192.2116",21
"CL0000192.2117",21
"CL0000192.2118",21
"CL0000192.2119",21
"CL0000192.2120",21
"CL0000192.2121",21
"CL0000192.2122",21
"CL0000192.2123",21
"CL0000192.2124",21
"CL0000192.2125",21
"CL0000192.2126",21
"CL0000192.2127",21
"CL0000192.2128",21
"CL0000192.2129",21
"CL0000192.2130",21
"CL0000192.2131",21
"CL0000192.2132",21
"CL0000192.2133",21
"CL0000192.2134",21
"CL0000192.2135",21
"CL0000192.2136",21
"CL0000192.2137",21
"CL0000192.2138",21
"CL0000192.2139",21
"CL0000192.2140",21
"CL0000192.2141",21
"CL0000192.2142",21
"CL0000192.2143",21
"CL0000192.2144",21
"CL0000192.2145",21
"CL0000192.2146",21
"CL0000192.2147",21
"CL0000192.2148",21
"CL0000192.2149",21
"CL0000192.2150",21
"CL0000192.2151",21
"CL0000192.2152",21
"CL0000192.2153",21
"CL0000192.2154",21
"CL0000192.2155",21
"CL0000192.2156",21
"CL0000192.2157",21
"CL0000192.2158",21
"CL0000192.2159",21
"CL0000192.2160",21
"CL0000192.2161",21
"CL0002088",27
"CL0002088.1",27
"CL0002088.2",27
"CL0002088.3",27
"CL0002088.4",27
"CL0002088.5",27
"CL0002088.6",27
"CL0002088.7",6
"CL0002088.8",27
"CL0002088.9",27
"CL0002088.10",27
"CL0002088.11",27
"CL0002088.12",27
"CL0002088.13",27
"CL0002088.14",27
"CL0002088.15",27
"CL0002088.16",27
"CL0002088.17",27
"CL0002088.18",27
"CL0002088.19",27
"CL0002088.20",27
"CL0002088.21",27
"CL0002088.22",27
"CL0002088.23",27
"CL0002088.24",27
"CL0002088.25",27
"CL0002088.26",27
"CL0002088.27",27
"CL0002088.28",27
"CL0002088.29",27
"CL0002088.30",27
"CL0002088.31",27
"CL0002088.32",27
"CL0002088.33",27
"CL0002088.34",27
"CL0002088.35",27
"CL0002088.36",27
"CL0002088.37",27
"CL0002088.38",27
"CL0002088.39",27
"CL0002088.40",27
"CL0002088.41",27
"CL0002088.42",27
"CL0002088.43",27
"CL0002088.44",27
"CL0002088.45",27
"CL0002088.46",27
"CL0002088.47",27
"CL0002088.48",27
"CL0002088.49",27
"CL0002088.50",27
"CL0002088.51",27
"CL0002088.52",27
"CL0002088.53",27
"CL0002088.54",4
"CL0002088.55",27
"CL0002088.56",27
"CL0002088.57",27
"CL0002088.58",27
"CL0002088.59",27
"CL0002088.60",27
"CL0002088.61",27
"CL0002088.62",27
"CL0002088.63",27
"CL0002088.64",27
"CL0002088.65",27
"CL0002088.66",27
"CL0002088.67",27
"CL0002088.68",27
"CL0002088.69",27
"CL0002088.70",27
"CL0002088.71",27
"CL0002088.72",27
"CL0002088.73",27
"CL0002088.74",27
"CL0002088.75",27
"CL0002088.76",27
"CL0002088.77",27
"CL0002088.78",27
"CL0002088.79",27
"CL0002088.80",27
"CL0002088.81",27
"CL0002088.82",27
"CL0002088.83",27
"CL0002088.84",27
"CL0002088.85",27
"CL0002088.86",27
"CL0002088.87",27
"CL0002088.88",27
"CL0002088.89",27
"CL0002088.90",27
"CL0002088.91",27
"CL0002088.92",27
"CL0002088.93",27
"CL0002088.94",27
"CL0002088.95",27
"CL0002088.96",27
"CL0002088.97",27
"CL0002088.98",27
"CL0002088.99",27
"CL0002088.100",27
"CL0002088.101",27
"CL0002088.102",27
"CL0002088.103",27
"CL0002088.104",27
"CL0002088.105",27
"CL0002088.106",27
"CL0002088.107",27
"CL0002088.108",27
"CL0002088.109",27
"CL0002088.110",27
"CL0002088.111",27
"CL0002088.112",27
"CL0002088.113",27
"CL0002088.114",27
"CL0002088.115",27
"CL0002088.116",27
"CL0002088.117",27
"CL0002088.118",27
"CL0002088.119",27
"CL0002088.120",27
"CL0002088.121",27
"CL0002088.122",27
"CL0002088.123",27
"CL0002088.124",27
"CL0002088.125",27
"CL0002088.126",27
"CL0002088.127",27
"CL0002088.128",27
"CL0000115",26
"CL0000115.1",26
"CL0000115.2",26
"CL0000115.3",26
"CL0000115.4",26
"CL0000115.5",26
"CL0000115.6",26
"CL0000115.7",26
"CL0000115.8",26
"CL0000115.9",26
"CL0000115.10",26
"CL0000115.11",26
"CL0000115.12",26
"CL0000115.13",26
"CL0000115.14",26
"CL0000115.15",26
"CL0000115.16",26
"CL0000115.17",26
"CL0000115.18",26
"CL0000115.19",26
"CL0000115.20",26
"CL0000115.21",26
"CL0000115.22",26
"CL0000115.23",26
"CL0000115.24",26
"CL0000115.25",26
"CL0000115.26",26
"CL0000115.27",26
"CL0000115.28",26
"CL0000115.29",26
"CL0000115.30",26
"CL0000115.31",26
"CL0000115.32",26
"CL0000115.33",26
"CL0000115.34",26
"CL0000115.35",26
"CL0000115.36",26
"CL0000115.37",26
"CL0000115.38",26
"CL0000115.39",26
"CL0000115.40",26
"CL0000115.41",26
"CL0000115.42",26
"CL0000115.43",26
"CL0000115.44",26
"CL0000115.45",26
"CL0000115.46",26
"CL0000115.47",26
"CL0000115.48",26
"CL0000115.49",26
"CL0000115.50",26
"CL0000115.51",26
"CL0000115.52",26
"CL0000115.53",26
"CL0000115.54",26
"CL0000115.55",26
"CL0000115.56",26
"CL0000115.57",26
"CL0000115.58",26
"CL0000115.59",26
"CL0000115.60",26
"CL0000115.61",26
"CL0000115.62",26
"CL0000115.63",26
"CL0000115.64",26
"CL0000115.65",26
"CL0000115.66",26
"CL0000115.67",26
"CL0000115.68",26
"CL0000115.69",26
"CL0000115.70",26
"CL0000115.71",26
"CL0000115.72",26
"CL0000115.73",26
"CL0000115.74",26
"CL0000115.75",26
"CL0000115.76",26
"CL0000115.77",26
"CL0000115.78",26
"CL0000115.79",26
"CL0000115.80",26
"CL0000115.81",26
"CL0000115.82",26
"CL0000115.83",26
"CL0000115.84",26
"CL0000115.85",26
"CL0000115.86",26
"CL0000115.87",26
"CL0000115.88",26
"CL0000115.89",26
"CL0000115.90",26
"CL0000115.91",26
"CL0000115.92",26
"CL0000115.93",26
"CL0000115.94",26
"CL0000115.95",26
"CL0000115.96",26
"CL0000115.97",26
"CL0000115.98",26
"CL0000115.99",26
"CL0000115.100",26
"CL0000115.101",26
"CL0000115.102",26
"CL0000115.103",26
"CL0000115.104",26
"CL0000115.105",26
"CL0000115.106",26
"CL0000115.107",26
"CL0000115.108",26
"CL0000115.109",26
"CL0000115.110",26
"CL0000115.111",26
"CL0000115.112",26
"CL0000115.113",26
"CL0000115.114",26
"CL0000115.115",26
"CL0000115.116",26
"CL0000115.117",26
"CL0000115.118",26
"CL0000115.119",26
"CL0000115.120",26
"CL0000115.121",26
"CL0000115.122",26
"CL0000115.123",26
"CL0000115.124",26
"CL0000115.125",26
"CL0000115.126",26
"CL0000115.127",26
"CL0000115.128",26
"CL0000115.129",26
"CL0000115.130",26
"CL0000115.131",26
"CL0000115.132",26
"CL0000115.133",26
"CL0000115.134",26
"CL0000115.135",26
"CL0000115.136",26
"CL0000115.137",26
"CL0000115.138",26
"CL0000115.139",26
"CL0000115.140",26
"CL0000115.141",26
"CL0000115.142",26
"CL0000115.143",26
"CL0000115.144",26
"CL0000115.145",26
"CL0000115.146",26
"CL0000115.147",26
"CL0000115.148",26
"CL0000115.149",26
"CL0000115.150",26
"CL0000115.151",26
"CL0000115.152",26
"CL0000115.153",26
"CL0000115.154",26
"CL0000115.155",26
"CL0000115.156",26
"CL0000115.157",26
"CL0000115.158",26
"CL0000115.159",26
"CL0000115.160",26
"CL0000115.161",26
"CL0000115.162",26
"CL0000115.163",26
"CL0000115.164",26
"CL0000115.165",26
"CL0000115.166",26
"CL0000115.167",26
"CL0000115.168",26
"CL0000115.169",26
"CL0000115.170",26
"CL0000115.171",26
"CL0000115.172",26
"CL0000115.173",26
"CL0000115.174",26
"CL0000115.175",26
"CL0000115.176",26
"CL0000115.177",26
"CL0000115.178",26
"CL0000115.179",26
"CL0000115.180",26
"CL0000115.181",26
"CL0000115.182",26
"CL0000115.183",26
"CL0000115.184",26
"CL0000115.185",26
"CL0000115.186",26
"CL0000115.187",26
"CL0000115.188",26
"CL0000115.189",26
"CL0000115.190",26
"CL0000115.191",26
"CL0000115.192",26
"CL0000115.193",26
"CL0000115.194",26
"CL0000115.195",26
"CL0000115.196",26
"CL0000115.197",26
"CL0000115.198",26
"CL0000115.199",26
"CL0000115.200",26
"CL0000115.201",26
"CL0000115.202",26
"CL0000115.203",26
"CL0000115.204",26
"CL0000115.205",26
"CL0000115.206",26
"CL0000115.207",26
"CL0000115.208",26
"CL0000115.209",26
"CL0000115.210",26
"CL0000115.211",26
"CL0000115.212",26
"CL0000115.213",26
"CL0000115.214",26
"CL0000115.215",26
"CL0000115.216",26
"CL0000115.217",26
"CL0000115.218",26
"CL0000115.219",26
"CL0000115.220",26
"CL0000115.221",26
"CL0000115.222",26
"CL0000115.223",26
"CL0000115.224",26
"CL0000115.225",26
"CL0000115.226",26
"CL0000115.227",26
"CL0000115.228",26
"CL0000115.229",26
"CL0000115.230",26
"CL0000115.231",26
"CL0000115.232",26
"CL0000115.233",26
"CL0000115.234",26
"CL0000115.235",26
"CL0000115.236",26
"CL0000115.237",26
"CL0000115.238",26
"CL0000115.239",26
"CL0000115.240",26
"CL0000115.241",26
"CL0000115.242",26
"CL0000115.243",26
"CL0000115.244",26
"CL0000115.245",26
"CL0000115.246",26
"CL0000115.247",26
"CL0000115.248",26
"CL0000115.249",26
"CL0000115.250",26
"CL0000115.251",26
"CL0000115.252",26
"CL0000115.253",26
"CL0000115.254",24
"CL0000115.255",26
"CL0000115.256",26
"CL0000115.257",26
"CL0000115.258",26
"CL0000115.259",26
"CL0000115.260",26
"CL0000115.261",26
"CL0000115.262",26
"CL0000115.263",26
"CL0000115.264",26
"CL0000115.265",26
"CL0000115.266",26
"CL0000115.267",26
"CL0000115.268",26
"CL0000115.269",26
"CL0000115.270",26
"CL0000115.271",26
"CL0000115.272",26
"CL0000115.273",26
"CL0000115.274",26
"CL0000115.275",26
"CL0000115.276",26
"CL0000115.277",26
"CL0000115.278",26
"CL0000115.279",26
"CL0000115.280",26
"CL0000115.281",26
"CL0000115.282",26
"CL0000115.283",26
"CL0000115.284",26
"CL0000115.285",26
"CL0000115.286",26
"CL0000115.287",26
"CL0000115.288",26
"CL0000115.289",26
"CL0000115.290",26
"CL0000115.291",26
"CL0000115.292",26
"CL0000115.293",26
"CL0000115.294",26
"CL0000115.295",26
"CL0000115.296",26
"CL0000115.297",26
"CL0000115.298",26
"CL0000115.299",26
"CL0000115.300",26
"CL0000115.301",26
"CL0000115.302",26
"CL0000115.303",26
"CL0000115.304",26
"CL0000115.305",26
"CL0000115.306",26
"CL0000115.307",26
"CL0000115.308",26
"CL0000115.309",26
"CL0000115.310",26
"CL0000115.311",26
"CL0000115.312",26
"CL0000115.313",26
"CL0000115.314",26
"CL0000115.315",26
"CL0000115.316",26
"CL0000115.317",26
"CL0000115.318",26
"CL0000115.319",26
"CL0000115.320",26
"CL0000115.321",26
"CL0000115.322",26
"CL0000115.323",26
"CL0000115.324",26
"CL0000115.325",26
"CL0000115.326",26
"CL0000115.327",26
"CL0000115.328",26
"CL0000115.329",26
"CL0000115.330",26
"CL0000115.331",26
"CL0000115.332",26
"CL0000115.333",26
"CL0000115.334",26
"CL0000115.335",26
"CL0000115.336",26
"CL0000115.337",26
"CL0000115.338",26
"CL0000115.339",26
"CL0000115.340",26
"CL0000115.341",26
"CL0000115.342",26
"CL0000115.343",26
"CL0000115.344",26
"CL0000115.345",26
"CL0000115.346",26
"CL0000115.347",26
"CL0000115.348",26
"CL0000115.349",26
"CL0000115.350",26
"CL0000115.351",26
"CL0000115.352",26
"CL0000115.353",26
"CL0000115.354",26
"CL0000115.355",26
"CL0000115.356",26
"CL0000115.357",26
"CL0000115.358",26
"CL0000115.359",26
"CL0000115.360",26
"CL0000115.361",26
"CL0000115.362",26
"CL0000115.363",26
"CL0000115.364",26
"CL0000115.365",26
"CL0000115.366",26
"CL0000115.367",26
"CL0000115.368",26
"CL0000115.369",26
"CL0000115.370",26
"CL0000115.371",26
"CL0000115.372",26
"CL0000115.373",26
"CL0000115.374",26
"CL0000115.375",26
"CL0000115.376",26
"CL0000115.377",26
"CL0000115.378",26
"CL0000115.379",26
"CL0000115.380",26
"CL0000115.381",26
"CL0000115.382",26
"CL0000115.383",26
"CL0000115.384",26
"CL0000115.385",26
"CL0000115.386",26
"CL0000115.387",26
"CL0000115.388",26
"CL0000115.389",26
"CL0000115.390",26
"CL0000115.391",26
"CL0000115.392",26
"CL0000115.393",26
"CL0000115.394",26
"CL0000115.395",26
"CL0000115.396",26
"CL0000115.397",26
"CL0000115.398",26
"CL0000115.399",26
"CL0000115.400",26
"CL0000115.401",26
"CL0000115.402",26
"CL0000115.403",26
"CL0000115.404",26
"CL0000115.405",26
"CL0000115.406",26
"CL0000115.407",26
"CL0000115.408",26
"CL0000115.409",26
"CL0000115.410",26
"CL0000115.411",26
"CL0000115.412",12
"CL0000115.413",26
"CL0000115.414",26
"CL0000115.415",26
"CL0000115.416",26
"CL0000115.417",26
"CL0000115.418",26
"CL0000115.419",26
"CL0000115.420",26
"CL0000115.421",26
"CL0000115.422",26
"CL0000115.423",26
"CL0000115.424",26
"CL0000115.425",26
"CL0000115.426",26
"CL0000115.427",26
"CL0000115.428",26
"CL0000115.429",26
"CL0000115.430",26
"CL0000115.431",26
"CL0000115.432",26
"CL0000115.433",26
"CL0000115.434",26
"CL0000115.435",26
"CL0000115.436",26
"CL0000115.437",26
"CL0000115.438",26
"CL0000115.439",26
"CL0000115.440",26
"CL0000115.441",26
"CL0000115.442",26
"CL0000115.443",26
"CL0000115.444",26
"CL0000115.445",26
"CL0000115.446",26
"CL0000115.447",26
"CL0000115.448",26
"CL0000115.449",26
"CL0000115.450",26
"CL0000115.451",26
"CL0000115.452",26
"CL0000115.453",26
"CL0000115.454",26
"CL0000115.455",26
"CL0000115.456",26
"CL0000115.457",26
"CL0000115.458",26
"CL0000115.459",26
"CL0000115.460",26
"CL0000115.461",26
"CL0000115.462",26
"CL0000115.463",26
"CL0000115.464",26
"CL0000115.465",26
"CL0000115.466",26
"CL0000115.467",26
"CL0000115.468",26
"CL0000115.469",26
"CL0000115.470",26
"CL0000115.471",26
"CL0000115.472",26
"CL0000115.473",26
"CL0000115.474",26
"CL0000115.475",26
"CL0000115.476",26
"CL0000115.477",26
"CL0000115.478",26
"CL0000115.479",26
"CL0000115.480",26
"CL0000115.481",26
"CL0000115.482",26
"CL0000115.483",26
"CL0000115.484",26
"CL0000115.485",26
"CL0000115.486",26
"CL0000115.487",26
"CL0000115.488",26
"CL0000115.489",26
"CL0000115.490",26
"CL0000115.491",26
"CL0000115.492",26
"CL0000115.493",26
"CL0000115.494",26
"CL0000115.495",26
"CL0000115.496",26
"CL0000115.497",26
"CL0000115.498",26
"CL0000115.499",26
"CL0000115.500",26
"CL0000115.501",26
"CL0000115.502",26
"CL0000115.503",26
"CL0000115.504",26
"CL0000115.505",26
"CL0000115.506",26
"CL0000115.507",26
"CL0000115.508",26
"CL0000115.509",26
"CL0000115.510",26
"CL0000115.511",26
"CL0000115.512",26
"CL0000115.513",26
"CL0000115.514",26
"CL0000115.515",26
"CL0000115.516",26
"CL0000115.517",26
"CL0000115.518",26
"CL0000115.519",26
"CL0000115.520",26
"CL0000115.521",26
"CL0000115.522",26
"CL0000115.523",26
"CL0000115.524",26
"CL0000115.525",26
"CL0000115.526",26
"CL0000115.527",26
"CL0000115.528",26
"CL0000115.529",26
"CL0000125",26
"CL0000125.1",26
"CL0000125.2",26
"CL0000125.3",26
"CL0000125.4",26
"CL0000125.5",13
"CL0000125.6",26
"CL0000125.7",26
"CL0000125.8",26
"CL0000125.9",26
"CL0000125.10",26
"CL0000125.11",26
"CL0000125.12",26
"CL0000125.13",26
"CL0000125.14",26
"CL0000125.15",26
"CL0000125.16",26
"CL0000125.17",26
"CL0000125.18",26
"CL0000125.19",26
"CL0000125.20",26
"CL0000125.21",26
"CL0000125.22",26
"CL0000125.23",26
"CL0000125.24",26
"CL0000125.25",26
"CL0000125.26",7
"CL0000125.27",26
"CL0000125.28",26
"CL0000125.29",26
"CL0000125.30",26
"CL0000125.31",26
"CL0000125.32",26
"CL0000125.33",26
"CL0000125.34",26
"CL0000125.35",26
"CL0000125.36",26
"CL0000125.37",26
"CL0000125.38",26
"CL0000125.39",26
"CL0000125.40",26
"CL0000125.41",26
"CL0000125.42",26
"CL0000125.43",26
"CL0000125.44",26
"CL0000125.45",26
"CL0000125.46",26
"CL0000125.47",26
"CL0000125.48",26
"CL0000125.49",26
"CL0000125.50",26
"CL0000125.51",26
"CL0000125.52",26
"CL0000125.53",26
"CL0000125.54",26
"CL0000125.55",26
"CL0000125.56",26
"CL0000125.57",26
"CL0000125.58",26
"CL0000125.59",26
"CL0000125.60",26
"CL0000125.61",26
"CL0000125.62",26
"CL0000125.63",26
"CL0000125.64",26
"CL0000125.65",26
"CL0000125.66",26
"CL0000125.67",26
"CL0000125.68",26
"CL0000125.69",26
"CL0000125.70",26
"CL0000125.71",26
"CL0000125.72",26
"CL0000125.73",26
"CL0000125.74",26
"CL0000125.75",26
"CL0000125.76",26
"CL0000125.77",26
"CL0000125.78",26
"CL0000125.79",26
"CL0000125.80",26
"CL0000125.81",26
"CL0000125.82",26
"CL0000125.83",26
"CL0000125.84",26
"CL0000125.85",26
"CL0000125.86",8
"CL0000125.87",26
"CL0000125.88",26
"CL0000125.89",26
"CL0000125.90",26
"CL0000125.91",26
"CL0000125.92",26
"CL0000125.93",26
"CL0000125.94",26
"CL0000125.95",26
"CL0000125.96",26
"CL0000125.97",26
"CL0000125.98",26
"CL0000125.99",26
"CL0000669",26
"CL0000669.1",26
"CL0000669.2",26
"CL0000669.3",26
"CL0000669.4",22
"CL0000669.5",22
"CL0000669.6",22
"CL0000669.7",22
"CL0000669.8",22
"CL0000669.9",22
"CL0000669.10",22
"CL0000669.11",22
"CL0000669.12",22
"CL0000669.13",22
"CL0000669.14",22
"CL0000669.15",22
"CL0000669.16",22
"CL0000669.17",22
"CL0000669.18",22
"CL0000669.19",22
"CL0000669.20",22
"CL0000669.21",22
"CL0000669.22",26
"CL0000669.23",22
"CL0000669.24",22
"CL0000669.25",26
"CL0000669.26",22
"CL0000669.27",22
"CL0000669.28",22
"CL0000669.29",22
"CL0000669.30",26
"CL0000669.31",22
"CL0000669.32",22
"CL0000669.33",22
"CL0000669.34",26
"CL0000669.35",22
"CL0000669.36",22
"CL0000669.37",22
"CL0000669.38",22
"CL0000669.39",22
"CL0000669.40",22
"CL0000669.41",22
"CL0000669.42",22
"CL0000669.43",22
"CL0000669.44",22
"CL0000669.45",22
"CL0000669.46",22
"CL0000669.47",22
"CL0000669.48",22
"CL0000669.49",22
"CL0000669.50",22
"CL0000669.51",22
"CL0000669.52",22
"CL0000669.53",22
"CL0000669.54",22
"CL0000669.55",22
"CL0000669.56",22
"CL0000669.57",22
"CL0000669.58",22
"CL0000669.59",22
"CL0000669.60",22
"CL0000669.61",22
"CL0000669.62",22
"CL0000669.63",22
"CL0000669.64",22
"CL0000057.8824",13
"CL0000057.8825",13
"CL0000057.8826",13
"CL0000057.8827",18
"CL0000057.8828",13
"CL0000057.8829",13
"CL0000057.8830",1
"CL0000057.8831",18
"CL0000057.8832",13
"CL0000057.8833",13
"CL0000057.8834",18
"CL0000057.8835",13
"CL0000057.8836",13
"CL0000057.8837",13
"CL0000057.8838",19
"CL0000057.8839",19
"CL0000057.8840",14
"CL0000057.8841",19
"CL0000057.8842",14
"CL0000057.8843",19
"CL0000057.8844",19
"CL0000057.8845",19
"CL0000057.8846",14
"CL0000057.8847",19
"CL0000057.8848",19
"CL0000057.8849",19
"CL0000057.8850",19
"CL0000057.8851",14
"CL0000057.8852",19
"CL0000057.8853",19
"CL0000057.8854",19
"CL0000057.8855",19
"CL0000057.8856",16
"CL0000057.8857",14
"CL0000057.8858",19
"CL0000057.8859",19
"CL0000057.8860",20
"CL0000057.8861",20
"CL0000057.8862",19
"CL0000057.8863",19
"CL0000057.8864",19
"CL0000057.8865",19
"CL0000057.8866",19
"CL0000057.8867",14
"CL0000057.8868",19
"CL0000057.8869",19
"CL0000057.8870",19
"CL0000057.8871",14
"CL0000057.8872",19
"CL0000057.8873",14
"CL0000057.8874",19
"CL0000057.8875",19
"CL0000057.8876",20
"CL0000057.8877",19
"CL0000057.8878",19
"CL0000057.8879",20
"CL0000057.8880",14
"CL0000057.8881",14
"CL0000057.8882",19
"CL0000057.8883",19
"CL0000057.8884",19
"CL0000057.8885",19
"CL0000057.8886",19
"CL0000057.8887",14
"CL0000057.8888",19
"CL0000057.8889",19
"CL0000057.8890",19
"CL0000057.8891",19
"CL0000057.8892",19
"CL0000057.8893",19
"CL0000057.8894",19
"CL0000057.8895",19
"CL0000057.8896",19
"CL0000057.8897",19
"CL0000057.8898",19
"CL0000057.8899",19
"CL0000057.8900",14
"CL0000057.8901",19
"CL0000057.8902",20
"CL0000057.8903",19
"CL0000057.8904",19
"CL0000057.8905",19
"CL0000057.8906",19
"CL0000057.8907",19
"CL0000057.8908",19
"CL0000057.8909",19
"CL0000057.8910",14
"CL0000057.8911",20
"CL0000057.8912",14
"CL0000057.8913",14
"CL0000057.8914",14
"CL0000057.8915",14
"CL0000057.8916",19
"CL0000057.8917",19
"CL0000057.8918",14
"CL0000057.8919",14
"CL0000057.8920",19
"CL0000057.8921",19
"CL0000057.8922",20
"CL0000057.8923",19
"CL0000057.8924",14
"CL0000057.8925",19
"CL0000057.8926",19
"CL0000057.8927",19
"CL0000057.8928",15
"CL0000057.8929",14
"CL0000057.8930",19
"CL0000057.8931",14
"CL0000057.8932",19
"CL0000057.8933",19
"CL0000057.8934",14
"CL0000057.8935",19
"CL0000057.8936",20
"CL0000057.8937",19
"CL0000057.8938",19
"CL0000057.8939",14
"CL0000057.8940",19
"CL0000057.8941",19
"CL0000057.8942",19
"CL0000057.8943",14
"CL0000057.8944",14
"CL0000057.8945",19
"CL0000057.8946",14
"CL0000057.8947",19
"CL0000057.8948",14
"CL0000057.8949",19
"CL0000057.8950",19
"CL0000057.8951",19
"CL0000057.8952",19
"CL0000057.8953",20
"CL0000057.8954",19
"CL0000057.8955",14
"CL0000057.8956",14
"CL0000057.8957",19
"CL0000057.8958",19
"CL0000057.8959",20
"CL0000057.8960",19
"CL0000057.8961",19
"CL0000057.8962",20
"CL0000057.8963",19
"CL0000057.8964",14
"CL0000057.8965",19
"CL0000057.8966",14
"CL0000057.8967",16
"CL0000057.8968",14
"CL0000057.8969",19
"CL0000057.8970",19
"CL0000057.8971",14
"CL0000057.8972",19
"CL0000057.8973",14
"CL0000057.8974",19
"CL0000057.8975",19
"CL0000057.8976",19
"CL0000057.8977",20
"CL0000057.8978",19
"CL0000057.8979",20
"CL0000057.8980",19
"CL0000057.8981",14
"CL0000057.8982",14
"CL0000057.8983",14
"CL0000057.8984",12
"CL0000057.8985",14
"CL0000057.8986",19
"CL0000057.8987",14
"CL0000057.8988",19
"CL0000057.8989",20
"CL0000057.8990",19
"CL0000057.8991",14
"CL0000057.8992",14
"CL0000057.8993",19
"CL0000057.8994",14
"CL0000057.8995",14
"CL0000057.8996",14
"CL0000057.8997",15
"CL0000057.8998",12
"CL0000057.8999",14
"CL0000057.9000",19
"CL0000057.9001",19
"CL0000057.9002",19
"CL0000057.9003",14
"CL0000057.9004",19
"CL0000057.9005",14
"CL0000057.9006",19
"CL0000057.9007",19
"CL0000057.9008",14
"CL0000057.9009",19
"CL0000057.9010",14
"CL0000057.9011",19
"CL0000057.9012",19
"CL0000057.9013",14
"CL0000057.9014",19
"CL0000057.9015",14
"CL0000057.9016",19
"CL0000057.9017",14
"CL0000057.9018",19
"CL0000057.9019",19
"CL0000057.9020",19
"CL0000057.9021",19
"CL0000057.9022",19
"CL0000057.9023",19
"CL0000057.9024",14
"CL0000057.9025",19
"CL0000057.9026",14
"CL0000057.9027",20
"CL0000057.9028",19
"CL0000057.9029",14
"CL0000057.9030",20
"CL0000057.9031",19
"CL0000057.9032",19
"CL0000057.9033",19
"CL0000057.9034",19
"CL0000057.9035",19
"CL0000057.9036",19
"CL0000057.9037",14
"CL0000057.9038",20
"CL0000057.9039",19
"CL0000057.9040",19
"CL0000057.9041",19
"CL0000057.9042",14
"CL0000057.9043",19
"CL0000057.9044",14
"CL0000057.9045",19
"CL0000057.9046",19
"CL0000057.9047",19
"CL0000057.9048",19
"CL0000057.9049",20
"CL0000057.9050",20
"CL0000057.9051",14
"CL0000057.9052",20
"CL0000057.9053",19
"CL0000057.9054",14
"CL0000057.9055",19
"CL0000057.9056",15
"CL0000057.9057",19
"CL0000057.9058",19
"CL0000057.9059",19
"CL0000057.9060",19
"CL0000057.9061",19
"CL0000057.9062",14
"CL0000057.9063",19
"CL0000057.9064",19
"CL0000057.9065",19
"CL0000057.9066",19
"CL0000057.9067",14
"CL0000057.9068",14
"CL0000057.9069",19
"CL0000057.9070",19
"CL0000057.9071",19
"CL0000057.9072",20
"CL0000057.9073",14
"CL0000057.9074",19
"CL0000057.9075",14
"CL0000057.9076",19
"CL0000057.9077",14
"CL0000057.9078",14
"CL0000057.9079",19
"CL0000057.9080",14
"CL0000057.9081",19
"CL0000057.9082",19
"CL0000057.9083",19
"CL0000057.9084",19
"CL0000057.9085",19
"CL0000057.9086",14
"CL0000057.9087",19
"CL0000057.9088",14
"CL0000057.9089",19
"CL0000057.9090",14
"CL0000057.9091",20
"CL0000057.9092",14
"CL0000057.9093",19
"CL0000057.9094",14
"CL0000057.9095",14
"CL0000057.9096",15
"CL0000057.9097",19
"CL0000057.9098",19
"CL0000057.9099",14
"CL0000057.9100",19
"CL0000057.9101",19
"CL0000057.9102",14
"CL0000057.9103",19
"CL0000057.9104",14
"CL0000057.9105",19
