"","x"
"CL0000057.7782",61
"CL0000057.7783",61
"CL0000057.7784",66
"CL0000057.7785",61
"CL0000057.7786",61
"CL0000057.7787",60
"CL0000057.7788",63
"CL0000057.7789",61
"CL0000057.7790",61
"CL0000057.7791",60
"CL0000057.7792",60
"CL0000057.7793",61
"CL0000057.7794",66
"CL0000057.7795",2
"CL0000057.7796",61
"CL0000057.7797",61
"CL0000057.7798",61
"CL0000057.7799",60
"CL0000057.7800",61
"CL0000057.7801",61
"CL0000057.7802",61
"CL0000057.7803",61
"CL0000057.7804",61
"CL0000057.7805",61
"CL0000057.7806",60
"CL0000057.7807",60
"CL0000057.7808",61
"CL0000057.7809",62
"CL0000057.7810",62
"CL0000057.7811",62
"CL0000057.7812",62
"CL0000057.7813",73
"CL0000057.7814",62
"CL0000057.7815",63
"CL0000057.7816",63
"CL0000057.7817",62
"CL0000057.7818",66
"CL0000057.7819",71
"CL0000057.7820",63
"CL0000057.7821",72
"CL0000057.7822",72
"CL0000057.7823",87
"CL0000057.7824",62
"CL0000057.7825",69
"CL0000057.7826",62
"CL0000057.7827",62
"CL0000057.7828",64
"CL0000057.7829",62
"CL0000057.7830",62
"CL0000057.7831",70
"CL0000057.7832",71
"CL0000057.7833",70
"CL0000057.7834",71
"CL0000057.7835",69
"CL0000057.7836",62
"CL0000057.7837",71
"CL0000057.7838",63
"CL0000057.7839",66
"CL0000057.7840",62
"CL0000057.7841",62
"CL0000057.7842",64
"CL0000057.7843",63
"CL0000057.7844",62
"CL0000057.7845",63
"CL0000057.7846",62
"CL0000057.7847",62
"CL0000057.7848",62
"CL0000057.7849",69
"CL0000057.7850",72
"CL0000057.7851",70
"CL0000057.7852",72
"CL0000057.7853",87
"CL0000057.7854",63
"CL0000057.7855",62
"CL0000057.7856",71
"CL0000057.7857",87
"CL0000057.7858",87
"CL0000057.7859",62
"CL0000057.7860",62
"CL0000057.7861",71
"CL0000057.7862",72
"CL0000057.7863",62
"CL0000057.7864",69
"CL0000057.7865",87
"CL0000057.7866",66
"CL0000057.7867",73
"CL0000057.7868",64
"CL0000057.7869",64
"CL0000057.7870",62
"CL0000057.7871",71
"CL0000057.7872",64
"CL0000057.7873",63
"CL0000057.7874",69
"CL0000057.7875",71
"CL0000057.7876",84
"CL0000057.7877",63
"CL0000057.7878",66
"CL0000057.7879",66
"CL0000057.7880",72
"CL0000057.7881",71
"CL0000057.7882",71
"CL0000057.7883",71
"CL0000057.7884",62
"CL0000057.7885",62
"CL0000057.7886",71
"CL0000057.7887",84
"CL0000057.7888",65
"CL0000057.7889",71
"CL0000057.7890",62
"CL0000057.7891",63
"CL0000057.7892",69
"CL0000057.7893",63
"CL0000057.7894",62
"CL0000057.7895",66
"CL0000057.7896",70
"CL0000057.7897",62
"CL0000057.7898",71
"CL0000057.7899",72
"CL0000057.7900",62
"CL0000057.7901",62
"CL0000057.7902",62
"CL0000057.7903",62
"CL0000057.7904",73
"CL0000057.7905",62
"CL0000057.7906",72
"CL0000057.7907",62
"CL0000057.7908",71
"CL0000057.7909",62
"CL0000057.7910",73
"CL0000057.7911",87
"CL0000057.7912",70
"CL0000057.7913",73
"CL0000057.7914",68
"CL0000057.7915",72
"CL0000057.7916",69
"CL0000057.7917",68
"CL0000057.7918",66
"CL0000057.7919",62
"CL0000057.7920",128
"CL0000057.7921",87
"CL0000057.7922",87
"CL0000057.7923",71
"CL0000057.7924",62
"CL0000057.7925",66
"CL0000057.7926",87
"CL0000057.7927",63
"CL0000057.7928",62
"CL0000057.7929",69
"CL0000057.7930",88
"CL0000057.7931",67
"CL0000057.7932",66
"CL0000057.7933",72
"CL0000057.7934",72
"CL0000057.7935",73
"CL0000057.7936",62
"CL0000057.7937",72
"CL0000057.7938",69
"CL0000057.7939",66
"CL0000057.7940",62
"CL0000057.7941",62
"CL0000057.7942",70
"CL0000057.7943",62
"CL0000057.7944",90
"CL0000057.7945",71
"CL0000057.7946",72
"CL0000057.7947",62
"CL0000057.7948",65
"CL0000057.7949",62
"CL0000057.7950",62
"CL0000057.7951",71
"CL0000057.7952",62
"CL0000057.7953",62
"CL0000057.7954",64
"CL0000057.7955",88
"CL0000057.7956",64
"CL0000057.7957",62
"CL0000057.7958",68
"CL0000057.7959",63
"CL0000057.7960",62
"CL0000057.7961",71
"CL0000057.7962",66
"CL0000057.7963",62
"CL0000057.7964",63
"CL0000057.7965",132
"CL0000057.7966",87
"CL0000057.7967",87
"CL0000057.7968",62
"CL0000057.7969",70
"CL0000057.7970",69
"CL0000057.7971",62
"CL0000057.7972",71
"CL0000057.7973",71
"CL0000057.7974",71
"CL0000057.7975",62
"CL0000057.7976",62
"CL0000057.7977",69
"CL0000057.7978",62
"CL0000057.7979",72
"CL0000057.7980",62
"CL0000057.7981",62
"CL0000057.7982",62
"CL0000057.7983",69
"CL0000057.7984",71
"CL0000057.7985",62
"CL0000057.7986",62
"CL0000057.7987",69
"CL0000057.7988",62
"CL0000057.7989",66
"CL0000057.7990",69
"CL0000057.7991",62
"CL0000057.7992",62
"CL0000057.7993",71
"CL0000057.7994",62
"CL0000057.7995",69
"CL0000057.7996",69
"CL0000057.7997",73
"CL0000057.7998",73
"CL0000057.7999",66
"CL0000057.8000",88
"CL0000057.8001",90
"CL0000057.8002",62
"CL0000057.8003",70
"CL0000057.8004",63
"CL0000057.8005",87
"CL0000057.8006",71
"CL0000057.8007",72
"CL0000057.8008",69
"CL0000057.8009",69
"CL0000057.8010",62
"CL0000057.8011",70
"CL0000057.8012",62
"CL0000057.8013",72
"CL0000057.8014",68
"CL0000057.8015",63
"CL0000057.8016",65
"CL0000057.8017",63
"CL0000057.8018",66
"CL0000057.8019",73
"CL0000057.8020",73
"CL0000057.8021",63
"CL0000057.8022",71
"CL0000057.8023",71
"CL0000057.8024",62
"CL0000057.8025",71
"CL0000057.8026",62
"CL0000057.8027",62
"CL0000057.8028",66
"CL0000057.8029",71
"CL0000057.8030",71
"CL0000057.8031",62
"CL0000057.8032",62
"CL0000057.8033",66
"CL0000057.8034",70
"CL0000057.8035",72
"CL0000057.8036",67
"CL0000057.8037",64
"CL0000057.8038",62
"CL0000057.8039",62
"CL0000057.8040",65
"CL0000057.8041",72
"CL0000057.8042",62
"CL0000057.8043",69
"CL0000057.8044",72
"CL0000057.8045",62
"CL0000057.8046",62
"CL0000057.8047",63
"CL0000057.8048",71
"CL0000057.8049",62
"CL0000057.8050",69
"CL0000057.8051",62
"CL0000057.8052",72
"CL0000057.8053",69
"CL0000057.8054",69
"CL0000057.8055",62
"CL0000057.8056",66
"CL0000057.8057",71
"CL0000057.8058",62
"CL0000057.8059",62
"CL0000057.8060",71
"CL0000057.8061",72
"CL0000057.8062",71
"CL0000057.8063",69
"CL0000057.8064",64
"CL0000057.8065",62
"CL0000057.8066",72
"CL0000057.8067",71
"CL0000057.8068",87
"CL0000057.8069",62
"CL0000057.8070",62
"CL0000057.8071",71
"CL0000057.8072",62
"CL0000057.8073",71
"CL0000057.8074",62
"CL0000057.8075",63
"CL0000057.8076",66
"CL0000057.8077",69
"CL0000057.8078",70
"CL0000057.8079",72
"CL0000057.8080",62
"CL0000057.8081",66
"CL0000057.8082",71
"CL0000057.8083",128
"CL0000057.8084",63
"CL0000057.8085",70
"CL0000057.8086",69
"CL0000057.8087",71
"CL0000057.8088",62
"CL0000057.8089",63
"CL0000057.8090",63
"CL0000057.8091",72
"CL0000057.8092",69
"CL0000057.8093",62
"CL0000057.8094",73
"CL0000057.8095",71
"CL0000057.8096",70
"CL0000057.8097",65
"CL0000057.8098",69
"CL0000057.8099",62
"CL0000057.8100",62
"CL0000057.8101",64
"CL0000057.8102",62
"CL0000057.8103",63
"CL0000057.8104",72
"CL0000057.8105",62
"CL0000057.8106",65
"CL0000057.8107",72
"CL0000057.8108",62
"CL0000057.8109",63
"CL0000057.8110",87
"CL0000057.8111",66
"CL0000057.8112",87
"CL0000057.8113",62
"CL0000057.8114",71
"CL0000057.8115",63
"CL0000057.8116",69
"CL0000057.8117",69
"CL0000057.8118",71
"CL0000057.8119",71
"CL0000057.8120",62
"CL0000057.8121",71
"CL0000057.8122",63
"CL0000057.8123",62
"CL0000057.8124",66
"CL0000057.8125",64
"CL0000057.8126",70
"CL0000057.8127",66
"CL0000057.8128",63
"CL0000057.8129",70
"CL0000057.8130",66
"CL0000057.8131",62
"CL0000057.8132",71
"CL0000057.8133",62
"CL0000057.8134",68
"CL0000057.8135",62
"CL0000057.8136",62
"CL0000057.8137",62
"CL0000057.8138",62
"CL0000057.8139",62
"CL0000057.8140",66
"CL0000057.8141",72
"CL0000057.8142",69
"CL0000057.8143",62
"CL0000057.8144",66
"CL0000057.8145",62
"CL0000057.8146",62
"CL0000057.8147",63
"CL0000057.8148",69
"CL0000057.8149",71
"CL0000057.8150",73
"CL0000057.8151",64
"CL0000057.8152",73
"CL0000057.8153",63
"CL0000057.8154",62
"CL0000057.8155",62
"CL0000057.8156",62
"CL0000057.8157",62
"CL0000057.8158",73
"CL0000057.8159",87
"CL0000057.8160",69
"CL0000057.8161",66
"CL0000057.8162",69
"CL0000057.8163",69
"CL0000057.8164",69
"CL0000057.8165",69
"CL0000057.8166",66
"CL0000057.8167",63
"CL0000057.8168",62
"CL0000057.8169",63
"CL0000057.8170",68
"CL0000057.8171",66
"CL0000057.8172",62
"CL0000057.8173",72
"CL0000057.8174",62
"CL0000057.8175",66
"CL0000057.8176",69
"CL0000057.8177",70
"CL0000057.8178",63
"CL0000057.8179",62
"CL0000057.8180",62
"CL0000057.8181",71
"CL0000057.8182",66
"CL0000057.8183",88
"CL0000057.8184",71
"CL0000057.8185",67
"CL0000057.8186",62
"CL0000057.8187",66
"CL0000057.8188",72
"CL0000057.8189",71
"CL0000057.8190",62
"CL0000057.8191",62
"CL0000057.8192",66
"CL0000057.8193",69
"CL0000057.8194",87
"CL0000057.8195",62
"CL0000057.8196",70
"CL0000057.8197",62
"CL0000057.8198",89
"CL0000057.8199",62
"CL0000057.8200",87
"CL0000057.8201",72
"CL0000057.8202",72
"CL0000057.8203",70
"CL0000057.8204",62
"CL0000057.8205",86
"CL0000057.8206",62
"CL0000057.8207",69
"CL0000057.8208",69
"CL0000057.8209",66
"CL0000057.8210",63
"CL0000057.8211",62
"CL0000057.8212",62
"CL0000057.8213",66
"CL0000057.8214",62
"CL0000057.8215",70
"CL0000057.8216",62
"CL0000057.8217",87
"CL0000057.8218",62
"CL0000057.8219",62
"CL0000057.8220",69
"CL0000057.8221",69
"CL0000057.8222",72
"CL0000057.8223",71
"CL0000057.8224",71
"CL0000057.8225",70
"CL0000057.8226",73
"CL0000057.8227",62
"CL0000057.8228",73
"CL0000057.8229",72
"CL0000057.8230",71
"CL0000057.8231",66
"CL0000057.8232",62
"CL0000057.8233",72
"CL0000057.8234",69
"CL0000057.8235",63
"CL0000057.8236",62
"CL0000057.8237",63
"CL0000057.8238",71
"CL0000057.8239",128
"CL0000057.8240",87
"CL0000057.8241",73
"CL0000057.8242",71
"CL0000057.8243",72
"CL0000057.8244",69
"CL0000057.8245",62
"CL0000057.8246",69
"CL0000057.8247",62
"CL0000057.8248",87
"CL0000057.8249",62
"CL0000057.8250",70
"CL0000057.8251",72
"CL0000057.8252",73
"CL0000057.8253",71
"CL0000057.8254",69
"CL0000057.8255",68
"CL0000057.8256",71
"CL0000057.8257",70
"CL0000057.8258",73
"CL0000057.8259",87
"CL0000057.8260",72
"CL0000057.8261",63
"CL0000057.8262",87
"CL0000057.8263",63
"CL0000057.8264",62
"CL0000057.8265",62
"CL0000057.8266",62
"CL0000057.8267",62
"CL0000057.8268",72
"CL0000057.8269",67
"CL0000057.8270",87
"CL0000057.8271",62
"CL0000057.8272",72
"CL0000057.8273",69
"CL0000057.8274",63
"CL0000057.8275",70
"CL0000057.8276",63
"CL0000057.8277",73
"CL0000057.8278",62
"CL0000057.8279",62
"CL0000057.8280",66
"CL0000057.8281",66
"CL0000057.8282",71
"CL0000057.8283",66
"CL0000057.8284",87
"CL0000057.8285",62
"CL0000057.8286",65
"CL0000057.8287",65
"CL0000057.8288",71
"CL0000057.8289",62
"CL0000057.8290",71
"CL0000057.8291",63
"CL0000057.8292",69
"CL0000057.8293",72
"CL0000057.8294",72
"CL0000057.8295",72
"CL0000057.8296",63
"CL0000057.8297",71
"CL0000057.8298",87
"CL0000057.8299",63
"CL0000057.8300",62
"CL0000057.8301",66
"CL0000057.8302",69
"CL0000057.8303",62
"CL0000057.8304",71
"CL0000057.8305",62
"CL0000057.8306",69
"CL0000057.8307",65
"CL0000057.8308",71
"CL0000057.8309",69
"CL0000057.8310",88
"CL0000057.8311",66
"CL0000057.8312",62
"CL0000057.8313",87
"CL0000057.8314",69
"CL0000057.8315",62
"CL0000057.8316",87
"CL0000057.8317",62
"CL0000057.8318",66
"CL0000057.8319",62
"CL0000057.8320",63
"CL0000057.8321",62
"CL0000057.8322",66
"CL0000057.8323",128
"CL0000057.8324",64
"CL0000057.8325",71
"CL0000057.8326",70
"CL0000057.8327",62
"CL0000057.8328",62
"CL0000057.8329",71
"CL0000057.8330",62
"CL0000057.8331",73
"CL0000057.8332",70
"CL0000057.8333",63
"CL0000057.8334",65
"CL0000057.8335",73
"CL0000057.8336",67
"CL0000057.8337",68
"CL0000057.8338",62
"CL0000057.8339",69
"CL0000057.8340",66
"CL0000057.8341",69
"CL0000057.8342",70
"CL0000057.8343",72
"CL0000057.8344",73
"CL0000057.8345",63
"CL0000057.8346",62
"CL0000057.8347",66
"CL0000057.8348",66
"CL0000057.8349",72
"CL0000057.8350",65
"CL0000057.8351",62
"CL0000057.8352",71
"CL0000057.8353",62
"CL0000057.8354",71
"CL0000057.8355",62
"CL0000057.8356",69
"CL0000057.8357",63
"CL0000057.8358",63
"CL0000057.8359",70
"CL0000057.8360",62
"CL0000057.8361",71
"CL0000057.8362",62
"CL0000057.8363",62
"CL0000057.8364",84
"CL0000057.8365",87
"CL0000057.8366",63
"CL0000057.8367",70
"CL0000057.8368",69
"CL0000057.8369",62
"CL0000057.8370",69
"CL0000057.8371",63
"CL0000057.8372",72
"CL0000057.8373",70
"CL0000057.8374",70
"CL0000057.8375",69
"CL0000057.8376",63
"CL0000057.8377",66
"CL0000057.8378",62
"CL0000057.8379",62
"CL0000057.8380",63
"CL0000057.8381",69
"CL0000057.8382",69
"CL0000057.8383",72
"CL0000057.8384",68
"CL0000057.8385",69
"CL0000057.8386",62
"CL0000057.8387",70
"CL0000057.8388",64
"CL0000057.8389",70
"CL0000057.8390",62
"CL0000057.8391",63
"CL0000057.8392",62
"CL0000057.8393",90
"CL0000057.8394",69
"CL0000057.8395",63
"CL0000057.8396",65
"CL0000057.8397",71
"CL0000057.8398",63
"CL0000057.8399",63
"CL0000057.8400",66
"CL0000057.8401",62
"CL0000057.8402",62
"CL0000057.8403",62
"CL0000057.8404",70
"CL0000057.8405",62
"CL0000057.8406",63
"CL0000057.8407",70
"CL0000057.8408",70
"CL0000057.8409",65
"CL0000057.8410",87
"CL0000057.8411",67
"CL0000057.8412",62
"CL0000057.8413",62
"CL0000057.8414",63
"CL0000057.8415",64
"CL0000057.8416",66
"CL0000057.8417",64
"CL0000057.8418",64
"CL0000057.8419",64
"CL0000057.8420",66
"CL0000057.8421",67
"CL0000057.8422",65
"CL0000057.8423",66
"CL0000057.8424",66
"CL0000057.8425",64
"CL0000057.8426",66
"CL0000057.8427",64
"CL0000057.8428",64
"CL0000057.8429",64
"CL0000057.8430",65
"CL0000057.8431",64
"CL0000057.8432",66
"CL0000057.8433",67
"CL0000057.8434",64
"CL0000057.8435",64
"CL0000057.8436",66
"CL0000057.8437",62
"CL0000057.8438",64
"CL0000057.8439",64
"CL0000057.8440",65
"CL0000057.8441",67
"CL0000057.8442",65
"CL0000057.8443",71
"CL0000057.8444",65
"CL0000057.8445",64
"CL0000057.8446",63
"CL0000057.8447",64
"CL0000057.8448",66
"CL0000057.8449",65
"CL0000057.8450",67
"CL0000057.8451",68
"CL0000057.8452",65
"CL0000057.8453",65
"CL0000057.8454",68
"CL0000057.8455",64
"CL0000057.8456",67
"CL0000057.8457",65
"CL0000057.8458",63
"CL0000057.8459",68
"CL0000057.8460",65
"CL0000057.8461",64
"CL0000057.8462",66
"CL0000057.8463",65
"CL0000057.8464",64
"CL0000057.8465",68
"CL0000057.8466",63
"CL0000057.8467",64
"CL0000057.8468",65
"CL0000057.8469",68
"CL0000057.8470",68
"CL0000057.8471",64
"CL0000057.8472",66
"CL0000057.8473",64
"CL0000057.8474",62
"CL0000057.8475",64
"CL0000057.8476",64
"CL0000057.8477",71
"CL0000057.8478",64
"CL0000057.8479",65
"CL0000057.8480",65
"CL0000057.8481",65
"CL0000057.8482",65
"CL0000057.8483",66
"CL0000057.8484",63
"CL0000057.8485",66
"CL0000057.8486",87
"CL0000057.8487",68
"CL0000057.8488",63
"CL0000057.8489",64
"CL0000057.8490",62
"CL0000057.8491",64
"CL0000057.8492",63
"CL0000057.8493",65
"CL0000057.8494",64
"CL0000057.8495",67
"CL0000057.8496",64
"CL0000057.8497",68
"CL0000057.8498",73
"CL0000057.8499",63
"CL0000057.8500",64
"CL0000057.8501",66
"CL0000057.8502",67
"CL0000057.8503",62
"CL0000057.8504",64
"CL0000057.8505",64
"CL0000057.8506",65
"CL0000057.8507",68
"CL0000057.8508",64
"CL0000057.8509",68
"CL0000057.8510",86
"CL0000057.8511",63
"CL0000057.8512",64
"CL0000057.8513",64
"CL0000057.8514",64
"CL0000057.8515",68
"CL0000057.8516",64
"CL0000057.8517",68
"CL0000057.8518",64
"CL0000057.8519",62
"CL0000057.8520",69
"CL0000057.8521",62
"CL0000057.8522",62
"CL0000057.8523",67
"CL0000057.8524",65
"CL0000057.8525",65
"CL0000057.8526",68
"CL0000057.8527",63
"CL0000057.8528",64
"CL0000057.8529",63
"CL0000057.8530",68
"CL0000057.8531",64
"CL0000057.8532",65
"CL0000057.8533",64
"CL0000057.8534",90
"CL0000057.8535",68
"CL0000057.8536",66
"CL0000057.8537",64
"CL0000057.8538",65
"CL0000057.8539",64
"CL0000057.8540",67
"CL0000057.8541",64
"CL0000057.8542",84
"CL0000057.8543",65
"CL0000057.8544",64
"CL0000057.8545",66
"CL0000057.8546",68
"CL0000057.8547",62
"CL0000057.8548",64
"CL0000057.8549",64
"CL0000057.8550",66
"CL0000057.8551",63
"CL0000057.8552",64
"CL0000057.8553",64
"CL0000057.8554",67
"CL0000057.8555",67
"CL0000057.8556",63
"CL0000057.8557",68
"CL0000057.8558",68
"CL0000057.8559",64
"CL0000057.8560",73
"CL0000057.8561",67
"CL0000057.8562",64
"CL0000057.8563",69
"CL0000057.8564",66
"CL0000057.8565",67
"CL0000057.8566",64
"CL0000057.8567",69
"CL0000057.8568",67
"CL0000057.8569",65
"CL0000057.8570",64
"CL0000057.8571",64
"CL0000057.8572",64
"CL0000057.8573",66
"CL0000057.8574",66
"CL0000057.8575",66
"CL0000057.8576",90
"CL0000057.8577",63
"CL0000057.8578",67
"CL0000057.8579",65
"CL0000057.8580",66
"CL0000057.8581",63
"CL0000057.8582",64
"CL0000057.8583",64
"CL0000057.8584",70
"CL0000057.8585",66
"CL0000057.8586",64
"CL0000057.8587",65
"CL0000057.8588",64
"CL0000057.8589",66
"CL0000057.8590",65
"CL0000057.8591",65
"CL0000057.8592",63
"CL0000057.8593",67
"CL0000057.8594",67
"CL0000057.8595",64
"CL0000057.8596",64
"CL0000057.8597",67
"CL0000057.8598",68
"CL0000057.8599",65
"CL0000057.8600",66
"CL0000057.8601",66
"CL0000057.8602",69
"CL0000057.8603",64
"CL0000057.8604",64
"CL0000057.8605",67
"CL0000057.8606",64
"CL0000057.8607",70
"CL0000057.8608",67
"CL0000057.8609",67
"CL0000057.8610",64
"CL0000057.8611",68
"CL0000057.8612",64
"CL0000057.8613",68
"CL0000057.8614",73
"CL0000057.8615",64
"CL0000057.8616",68
"CL0000057.8617",65
"CL0000057.8618",64
"CL0000057.8619",62
"CL0000057.8620",68
"CL0000057.8621",64
"CL0000057.8622",68
"CL0000057.8623",64
"CL0000057.8624",65
"CL0000057.8625",65
"CL0000057.8626",65
"CL0000057.8627",66
"CL0000057.8628",67
"CL0000057.8629",66
"CL0000057.8630",65
"CL0000057.8631",68
"CL0000057.8632",64
"CL0000057.8633",68
"CL0000057.8634",64
"CL0000057.8635",68
"CL0000057.8636",64
"CL0000057.8637",65
"CL0000057.8638",67
"CL0000057.8639",65
"CL0000057.8640",67
"CL0000057.8641",64
"CL0000057.8642",67
"CL0000057.8643",68
"CL0000057.8644",65
"CL0000057.8645",64
"CL0000057.8646",64
"CL0000057.8647",87
"CL0000057.8648",64
"CL0000057.8649",129
"CL0000057.8650",67
"CL0000057.8651",67
"CL0000057.8652",63
"CL0000057.8653",64
"CL0000057.8654",68
"CL0000057.8655",64
"CL0000057.8656",67
"CL0000057.8657",63
"CL0000057.8658",67
"CL0000057.8659",67
"CL0000057.8660",64
"CL0000057.8661",67
"CL0000057.8662",63
"CL0000057.8663",66
"CL0000057.8664",68
"CL0000057.8665",84
"CL0000057.8666",66
"CL0000057.8667",64
"CL0000057.8668",62
"CL0000057.8669",63
"CL0000057.8670",66
"CL0000057.8671",63
"CL0000057.8672",64
"CL0000057.8673",63
"CL0000057.8674",64
"CL0000057.8675",64
"CL0000057.8676",65
"CL0000057.8677",66
"CL0000057.8678",66
"CL0000057.8679",66
"CL0000057.8680",66
"CL0000057.8681",65
"CL0000057.8682",71
"CL0000057.8683",66
"CL0000057.8684",69
"CL0000057.8685",64
"CL0000057.8686",68
"CL0000057.8687",64
"CL0000057.8688",65
"CL0000057.8689",65
"CL0000057.8690",64
"CL0000057.8691",66
"CL0000057.8692",64
"CL0000057.8693",66
"CL0000057.8694",65
"CL0000057.8695",65
"CL0000057.8696",67
"CL0000057.8697",64
"CL0000057.8698",67
"CL0000057.8699",63
"CL0000057.8700",67
"CL0000057.8701",64
"CL0000057.8702",66
"CL0000057.8703",65
"CL0000057.8704",66
"CL0000057.8705",90
"CL0000057.8706",65
"CL0000057.8707",66
"CL0000057.8708",68
"CL0000057.8709",86
"CL0000057.8710",65
"CL0000057.8711",65
"CL0000057.8712",66
"CL0000057.8713",67
"CL0000057.8714",64
"CL0000057.8715",87
"CL0000057.8716",65
"CL0000057.8717",86
"CL0000057.8718",65
"CL0000057.8719",66
"CL0000057.8720",65
"CL0000057.8721",73
"CL0000057.8722",65
"CL0000057.8723",68
"CL0000057.8724",64
"CL0000057.8725",67
"CL0000057.8726",64
"CL0000057.8727",69
"CL0000057.8728",67
"CL0000057.8729",67
"CL0000057.8730",67
"CL0000057.8731",64
"CL0000057.8732",90
"CL0000057.8733",63
"CL0000057.8734",64
"CL0000057.8735",65
"CL0000057.8736",87
"CL0000057.8737",66
"CL0000057.8738",69
"CL0000057.8739",71
"CL0000057.8740",64
"CL0000057.8741",64
"CL0000057.8742",64
"CL0000057.8743",64
"CL0000057.8744",68
"CL0000057.8745",64
"CL0000057.8746",62
"CL0000057.8747",65
"CL0000057.8748",66
"CL0000057.8749",63
"CL0000057.8750",62
"CL0000057.8751",67
"CL0000057.8752",68
"CL0000057.8753",65
"CL0000057.8754",64
"CL0000057.8755",63
"CL0000057.8756",63
"CL0000057.8757",64
"CL0000057.8758",67
"CL0000057.8759",62
"CL0000057.8760",90
"CL0000057.8761",63
"CL0000057.8762",65
"CL0000057.8763",70
"CL0000057.8764",63
"CL0000057.8765",73
"CL0000057.8766",63
"CL0000057.8767",69
"CL0000057.8768",66
"CL0000057.8769",66
"CL0000057.8770",64
"CL0000057.8771",67
"CL0000057.8772",68
"CL0000057.8773",65
"CL0000057.8774",65
"CL0000057.8775",65
"CL0000057.8776",66
"CL0000057.8777",68
"CL0000057.8778",64
"CL0000057.8779",64
"CL0000057.8780",66
"CL0000057.8781",64
"CL0000057.8782",66
"CL0000057.8783",65
"CL0000057.8784",66
"CL0000057.8785",70
"CL0000057.8786",68
"CL0000057.8787",68
"CL0000057.8788",68
"CL0000057.8789",63
"CL0000057.8790",66
"CL0000057.8791",64
"CL0000057.8792",63
"CL0000057.8793",65
"CL0000057.8794",64
"CL0000057.8795",64
"CL0000057.8796",68
"CL0000057.8797",62
"CL0000057.8798",70
"CL0000057.8799",65
"CL0000057.8800",65
"CL0000057.8801",65
"CL0000057.8802",64
"CL0000057.8803",66
"CL0000057.8804",64
"CL0000057.8805",64
"CL0000057.8806",66
"CL0000057.8807",65
"CL0000057.8808",64
"CL0000057.8809",67
"CL0000057.8810",68
"CL0000057.8811",86
"CL0000057.8812",65
"CL0000057.8813",68
"CL0000057.8814",65
"CL0000057.8815",64
"CL0000057.8816",91
"CL0000057.8817",64
"CL0000057.8818",66
"CL0000057.8819",65
"CL0000057.8820",64
"CL0000057.8821",64
"CL0000057.8822",65
"CL0000057.8823",67
"CL0000192.2039",117
"CL0000192.2040",117
"CL0000192.2041",117
"CL0000192.2042",117
"CL0000192.2043",117
"CL0000192.2044",117
"CL0000192.2045",117
"CL0000192.2046",117
"CL0000192.2047",117
"CL0000192.2048",117
"CL0000192.2049",117
"CL0000192.2050",117
"CL0000192.2051",117
"CL0000192.2052",117
"CL0000192.2053",117
"CL0000192.2054",117
"CL0000192.2055",117
"CL0000192.2056",117
"CL0000192.2057",117
"CL0000192.2058",117
"CL0000192.2059",117
"CL0000192.2060",117
"CL0000192.2061",117
"CL0000192.2062",117
"CL0000192.2063",117
"CL0000192.2064",117
"CL0000192.2065",117
"CL0000192.2066",117
"CL0000192.2067",117
"CL0000192.2068",117
"CL0000192.2069",117
"CL0000192.2070",117
"CL0000192.2071",117
"CL0000192.2072",117
"CL0000192.2073",116
"CL0000192.2074",116
"CL0000192.2075",116
"CL0000192.2076",116
"CL0000192.2077",116
"CL0000192.2078",116
"CL0000192.2079",116
"CL0000192.2080",116
"CL0000192.2081",116
"CL0000192.2082",116
"CL0000192.2083",116
"CL0000192.2084",116
"CL0000192.2085",116
"CL0000192.2086",116
"CL0000192.2087",116
"CL0000192.2088",116
"CL0000192.2089",116
"CL0000192.2090",116
"CL0000192.2091",116
"CL0000192.2092",116
"CL0000192.2093",116
"CL0000192.2094",116
"CL0000192.2095",116
"CL0000192.2096",116
"CL0000192.2097",116
"CL0000192.2098",116
"CL0000192.2099",116
"CL0000192.2100",116
"CL0000192.2101",116
"CL0000192.2102",116
"CL0000192.2103",116
"CL0000192.2104",116
"CL0000192.2105",116
"CL0000192.2106",116
"CL0000192.2107",116
"CL0000192.2108",116
"CL0000192.2109",116
"CL0000192.2110",116
"CL0000192.2111",116
"CL0000192.2112",116
"CL0000192.2113",116
"CL0000192.2114",116
"CL0000192.2115",116
"CL0000192.2116",116
"CL0000192.2117",116
"CL0000192.2118",116
"CL0000192.2119",116
"CL0000192.2120",116
"CL0000192.2121",116
"CL0000192.2122",116
"CL0000192.2123",116
"CL0000192.2124",116
"CL0000192.2125",116
"CL0000192.2126",116
"CL0000192.2127",116
"CL0000192.2128",116
"CL0000192.2129",116
"CL0000192.2130",116
"CL0000192.2131",116
"CL0000192.2132",116
"CL0000192.2133",116
"CL0000192.2134",116
"CL0000192.2135",116
"CL0000192.2136",116
"CL0000192.2137",116
"CL0000192.2138",116
"CL0000192.2139",116
"CL0000192.2140",116
"CL0000192.2141",116
"CL0000192.2142",116
"CL0000192.2143",116
"CL0000192.2144",116
"CL0000192.2145",116
"CL0000192.2146",116
"CL0000192.2147",116
"CL0000192.2148",116
"CL0000192.2149",116
"CL0000192.2150",116
"CL0000192.2151",116
"CL0000192.2152",116
"CL0000192.2153",116
"CL0000192.2154",116
"CL0000192.2155",116
"CL0000192.2156",116
"CL0000192.2157",116
"CL0000192.2158",116
"CL0000192.2159",116
"CL0000192.2160",116
"CL0000192.2161",116
"CL0002088",113
